TIME,SST
1909-08-16,-0.025056839
1909-09-16,0.07151604
1909-10-16,0.043655396
1909-11-16,-0.03586197
1909-12-16,0.040351868
1910-01-16,0.01650238
1910-02-15,0.019180298
1910-03-16,0.022354126
1910-04-16,-0.07998848
1910-05-16,-0.0945549
1910-06-16,0.008640289
1910-07-16,0.075517654
1910-08-16,0.022731781
1910-09-16,-0.07564545
1910-10-16,-0.103881836
1910-11-16,0.010637283
1910-12-16,-0.06814766
1911-01-16,-0.04862976
1911-02-15,-0.08110428
1911-03-16,-0.061487198
1911-04-16,-0.10721588
1911-05-16,-0.037399292
1911-06-16,-0.045305252
1911-07-16,-0.026700974
1911-08-16,-0.012393951
1911-09-16,0.0852108
1911-10-16,0.066028595
1911-11-16,0.07922745
1911-12-16,0.20159912
1912-01-16,0.118133545
1912-02-15,0.21937561
1912-03-16,0.25965118
1912-04-16,0.27171707
1912-05-16,0.19895744
1912-06-16,0.16579628
1912-07-16,0.055452347
1912-08-16,-0.058618546
1912-09-16,-0.11045265
1912-10-16,-0.024518967
1912-11-16,-0.037334442
1912-12-16,-0.104307175
1913-01-16,-0.058208466
1913-02-15,-0.042654037
1913-03-16,-0.1911335
1913-04-16,-0.17056465
1913-05-16,-0.06679344
1913-06-16,-0.12964821
1913-07-16,-0.02970314
1913-08-16,0.071762085
1913-09-16,0.07050514
1913-10-16,0.024244308
1913-11-16,0.015029907
1913-12-16,0.013813019
1914-01-16,-0.012741089
1914-02-15,0.004398346
1914-03-16,0.09821129
1914-04-16,0.1430397
1914-05-16,0.0795517
1914-06-16,0.15161896
1914-07-16,0.16576004
1914-08-16,0.09977341
1914-09-16,0.08214378
1914-10-16,0.20681953
1914-11-16,0.17502022
1914-12-16,0.080638885
1915-01-16,0.104040146
1915-02-15,0.06094742
1915-03-16,0.10737038
1915-04-16,0.12976265
1915-05-16,0.20665741
1915-06-16,0.304142
1915-07-16,0.113183975
1915-08-16,0.14909935
1915-09-16,0.15175056
1915-10-16,-0.043380737
1915-11-16,-0.09061241
1915-12-16,-0.0076885223
1916-01-16,-0.06546974
1916-02-15,-0.021930695
1916-03-16,-0.13283157
1916-04-16,-0.083805084
1916-05-16,-0.258461
1916-06-16,-0.3649025
1916-07-16,-0.28767776
1916-08-16,-0.19522858
