TIME,SST
1917-07-16,19.933762
1917-08-16,20.062973
1917-09-16,20.061281
1917-10-16,19.8455
1917-11-16,19.657879
1917-12-16,19.695036
1918-01-16,19.798784
1918-02-15,19.916416
1918-03-16,20.043545
1918-04-16,20.00133
1918-05-16,19.948275
1918-06-16,19.917013
1918-07-16,19.919611
1918-08-16,19.90608
1918-09-16,19.89393
1918-10-16,19.870872
1918-11-16,19.822916
1918-12-16,19.825352
1919-01-16,20.066837
1919-02-15,20.232998
1919-03-16,20.283041
1919-04-16,20.248928
1919-05-16,20.180567
1919-06-16,20.060509
1919-07-16,19.910503
1919-08-16,20.004286
1919-09-16,20.000483
1919-10-16,19.780945
1919-11-16,19.617287
1919-12-16,19.74315
1920-01-16,19.898962
1920-02-15,20.0828
1920-03-16,20.2239
1920-04-16,20.19264
1920-05-16,20.144094
1920-06-16,20.032307
1920-07-16,19.885685
1920-08-16,20.025595
1920-09-16,20.01302
1920-10-16,19.932775
1920-11-16,19.791529
1920-12-16,19.766932
1921-01-16,19.893564
1921-02-15,20.079283
1921-03-16,20.14349
1921-04-16,20.117117
1921-05-16,20.022892
1921-06-16,19.962784
1921-07-16,20.088123
1921-08-16,20.020683
1921-09-16,19.9935
1921-10-16,19.964043
1921-11-16,19.779488
1921-12-16,19.802385
1922-01-16,19.896929
1922-02-15,20.125181
1922-03-16,20.10015
1922-04-16,19.986795
1922-05-16,19.93812
1922-06-16,19.872522
1922-07-16,19.9219
1922-08-16,19.972958
1922-09-16,19.862865
1922-10-16,19.82254
1922-11-16,19.691956
1922-12-16,19.731796
1923-01-16,19.873007
1923-02-15,20.024939
1923-03-16,20.102798
1923-04-16,20.093403
1923-05-16,19.936527
1923-06-16,19.906462
1923-07-16,19.887486
1923-08-16,19.878448
1923-09-16,19.871492
1923-10-16,19.81142
1923-11-16,19.821228
1923-12-16,19.886364
1924-01-16,19.977623
1924-02-15,20.07816
1924-03-16,20.149105
1924-04-16,20.156336
1924-05-16,20.032072
1924-06-16,19.95138
1924-07-16,19.948305
1924-08-16,19.989487
1924-09-16,19.868593
1924-10-16,19.765162
1924-11-16,19.591515
1924-12-16,19.659966
1925-01-16,19.805946
1925-02-15,20.02286
1925-03-16,20.110735
1925-04-16,20.055326
1925-05-16,20.037249
1925-06-16,19.94983
1925-07-16,20.000557
1925-08-16,20.060135
1925-09-16,19.990885
1925-10-16,19.887026
1925-11-16,19.819708
1925-12-16,19.970646
1926-01-16,20.055029
1926-02-15,20.229956
1926-03-16,20.36604
1926-04-16,20.305178
1926-05-16,20.237835
1926-06-16,20.11484
1926-07-16,20.139545
1926-08-16,20.22655
1926-09-16,20.104223
1926-10-16,20.030806
1926-11-16,19.759964
1926-12-16,19.896566
1927-01-16,19.999155
1927-02-15,20.214981
1927-03-16,20.169441
1927-04-16,20.18616
1927-05-16,20.048307
1927-06-16,20.018478
1927-07-16,20.063755
1927-08-16,20.138866
1927-09-16,20.028774
1927-10-16,19.92626
1927-11-16,19.848104
1927-12-16,19.854101
1928-01-16,20.013777
1928-02-15,20.125706
1928-03-16,20.190372
1928-04-16,20.122494
1928-05-16,20.054827
1928-06-16,19.994944
1928-07-16,20.032312
1928-08-16,20.064425
1928-09-16,20.042095
1928-10-16,19.887894
1928-11-16,19.826818
1928-12-16,19.810331
1929-01-16,19.936644
1929-02-15,20.084904
1929-03-16,20.120186
1929-04-16,20.117487
1929-05-16,19.973019
1929-06-16,19.954353
1929-07-16,19.944616
1929-08-16,20.015108
1929-09-16,19.964762
1929-10-16,19.880129
1929-11-16,19.874159
1929-12-16,19.848162
1930-01-16,19.95887
1930-02-15,20.149967
1930-03-16,20.167105
1930-04-16,20.192636
1930-05-16,20.084248
1930-06-16,20.038645
1930-07-16,20.08267
1930-08-16,20.17261
1930-09-16,20.140526
1930-10-16,20.06921
1930-11-16,19.990416
1930-12-16,19.977997
1931-01-16,20.17544
1931-02-15,20.249178
1931-03-16,20.344706
1931-04-16,20.281984
1931-05-16,20.236423
1931-06-16,20.1925
1931-07-16,20.186474
1931-08-16,20.1674
1931-09-16,20.030687
1931-10-16,19.92644
1931-11-16,19.840317
1931-12-16,19.9066
1932-01-16,19.967892
1932-02-15,20.202024
1932-03-16,20.252956
1932-04-16,20.120811
1932-05-16,20.124655
1932-06-16,20.06203
1932-07-16,20.042366
1932-08-16,20.128378
1932-09-16,20.087357
1932-10-16,19.94666
1932-11-16,19.856728
1932-12-16,19.849987
1933-01-16,20.034023
1933-02-15,20.206848
1933-03-16,20.221571
1933-04-16,20.205595
1933-05-16,20.112116
1933-06-16,20.061556
1933-07-16,20.056223
1933-08-16,20.134094
1933-09-16,19.98826
1933-10-16,19.87587
1933-11-16,19.732079
1933-12-16,19.758034
1934-01-16,19.900127
1934-02-15,19.98362
1934-03-16,20.088137
1934-04-16,20.147089
1934-05-16,20.067945
1934-06-16,20.130148
1934-07-16,20.118063
1934-08-16,20.178818
1934-09-16,20.099997
1934-10-16,19.963718
1934-11-16,19.87607
1934-12-16,19.873686
1935-01-16,19.997894
1935-02-15,20.169264
1935-03-16,20.151415
1935-04-16,20.199915
1935-05-16,20.092968
1935-06-16,20.028406
1935-07-16,20.042633
1935-08-16,20.127398
1935-09-16,20.063126
1935-10-16,20.0056
1935-11-16,19.89874
1935-12-16,19.918741
1936-01-16,20.02496
1936-02-15,20.219604
1936-03-16,20.233679
1936-04-16,20.220572
1936-05-16,20.150616
1936-06-16,20.10311
1936-07-16,20.158659
1936-08-16,20.21609
1936-09-16,20.15454
1936-10-16,20.067482
1936-11-16,19.961308
1936-12-16,20.020641
1937-01-16,20.127111
1937-02-15,20.388464
1937-03-16,20.366531
1937-04-16,20.302568
1937-05-16,20.218145
1937-06-16,20.174475
1937-07-16,20.282764
1937-08-16,20.329891
1937-09-16,20.282024
1937-10-16,20.093655
1937-11-16,20.033546
1937-12-16,20.025415
1938-01-16,20.177393
1938-02-15,20.29614
1938-03-16,20.419712
1938-04-16,20.364107
1938-05-16,20.300722
1938-06-16,20.197409
1938-07-16,20.225174
1938-08-16,20.301374
1938-09-16,20.2154
1938-10-16,20.079622
1938-11-16,19.949472
1938-12-16,19.932676
1939-01-16,20.00705
1939-02-15,20.194584
1939-03-16,20.269611
1939-04-16,20.251896
1939-05-16,20.163801
1939-06-16,20.212502
1939-07-16,20.243269
1939-08-16,20.270382
1939-09-16,20.241068
1939-10-16,20.030107
1939-11-16,19.986387
1939-12-16,19.982824
1940-01-16,20.026443
1940-02-15,20.139492
1940-03-16,20.291477
1940-04-16,20.32948
1940-05-16,20.269709
1940-06-16,20.196249
1940-07-16,20.320017
1940-08-16,20.230856
1940-09-16,20.192963
1940-10-16,20.080904
1940-11-16,20.018375
1940-12-16,20.036757
1941-01-16,20.282843
1941-02-15,20.377398
1941-03-16,20.484652
1941-04-16,20.530111
1941-05-16,20.353844
1941-06-16,20.213943
1941-07-16,20.177814
1941-08-16,20.22744
1941-09-16,20.152533
1941-10-16,20.234272
1941-11-16,20.242716
1941-12-16,20.356243
1942-01-16,20.19021
1942-02-15,20.264332
1942-03-16,20.362923
1942-04-16,20.370407
1942-05-16,20.36291
1942-06-16,20.229586
1942-07-16,20.198132
1942-08-16,20.23594
1942-09-16,20.206465
1942-10-16,20.026222
1942-11-16,19.90559
1942-12-16,19.962074
1943-01-16,20.06934
1943-02-15,20.237373
1943-03-16,20.254293
1943-04-16,20.28375
1943-05-16,20.393614
1943-06-16,20.25467
1943-07-16,20.293243
1943-08-16,20.339403
1943-09-16,20.212755
1943-10-16,20.109766
1943-11-16,20.087265
1943-12-16,20.114916
1944-01-16,20.206154
1944-02-15,20.409922
1944-03-16,20.490719
1944-04-16,20.479738
1944-05-16,20.521954
1944-06-16,20.394644
1944-07-16,20.430458
1944-08-16,20.440157
1944-09-16,20.411715
1944-10-16,20.216904
1944-11-16,20.169012
1944-12-16,20.274765
1945-01-16,20.399012
1945-02-15,20.622885
1945-03-16,20.549873
1945-04-16,20.516068
1945-05-16,20.373455
1945-06-16,20.333689
1945-07-16,20.365688
1945-08-16,20.31097
1945-09-16,20.16855
1945-10-16,20.078161
1945-11-16,20.135826
1945-12-16,20.176094
1946-01-16,20.184679
1946-02-15,20.28749
1946-03-16,20.271084
1946-04-16,20.257948
1946-05-16,20.136572
1946-06-16,20.050014
1946-07-16,20.111292
1946-08-16,20.011442
1946-09-16,20.161102
1946-10-16,20.089058
1946-11-16,19.876965
1946-12-16,19.907671
1947-01-16,20.096407
1947-02-15,20.16663
1947-03-16,20.283508
1947-04-16,20.242373
1947-05-16,20.20776
1947-06-16,20.139076
1947-07-16,20.141035
1947-08-16,20.191813
1947-09-16,20.05608
1947-10-16,19.900747
1947-11-16,19.921846
1947-12-16,19.876245
1948-01-16,20.010557
1948-02-15,20.192514
1948-03-16,20.393805
1948-04-16,20.269592
1948-05-16,20.251865
1948-06-16,20.173092
1948-07-16,20.084188
1948-08-16,20.202305
1948-09-16,20.082584
1948-10-16,19.988146
1948-11-16,19.894505
1948-12-16,19.903511
1949-01-16,20.128798
1949-02-15,20.280241
1949-03-16,20.298182
1949-04-16,20.350372
1949-05-16,20.20328
1949-06-16,20.095694
1949-07-16,20.172358
1949-08-16,20.24122
1949-09-16,20.182076
1949-10-16,20.005123
1949-11-16,19.872269
1949-12-16,19.957275
1950-01-16,20.05257
1950-02-15,20.136934
1950-03-16,20.284523
1950-04-16,20.223234
1950-05-16,20.152922
1950-06-16,20.156607
1950-07-16,20.161858
1950-08-16,20.208832
1950-09-16,20.109562
1950-10-16,19.923285
1950-11-16,19.851889
1950-12-16,19.902418
1951-01-16,19.984425
1951-02-15,20.126446
1951-03-16,20.181707
1951-04-16,20.190954
1951-05-16,20.178762
1951-06-16,20.224432
1951-07-16,20.270048
1951-08-16,20.357073
1951-09-16,20.29327
1951-10-16,20.169632
1951-11-16,20.015617
1951-12-16,20.075901
1952-01-16,20.230703
1952-02-15,20.41158
1952-03-16,20.418802
1952-04-16,20.434414
1952-05-16,20.316643
1952-06-16,20.290432
1952-07-16,20.213697
1952-08-16,20.336037
1952-09-16,20.237066
1952-10-16,20.118929
1952-11-16,20.004276
1952-12-16,19.987806
1953-01-16,20.180838
1953-02-15,20.351627
1953-03-16,20.427416
1953-04-16,20.416313
1953-05-16,20.34278
1953-06-16,20.212244
1953-07-16,20.261196
1953-08-16,20.264534
1953-09-16,20.257631
1953-10-16,20.111414
1953-11-16,20.021444
1953-12-16,20.095768
1954-01-16,20.18011
1954-02-15,20.308973
1954-03-16,20.309278
1954-04-16,20.282284
1954-05-16,20.15358
1954-06-16,20.071177
1954-07-16,19.953424
1954-08-16,20.064049
1954-09-16,20.04932
1954-10-16,19.883442
1954-11-16,19.86273
1954-12-16,19.876757
1955-01-16,20.03766
1955-02-15,20.16294
1955-03-16,20.251545
1955-04-16,20.170185
1955-05-16,20.067032
1955-06-16,19.978138
1955-07-16,20.09407
1955-08-16,20.164717
1955-09-16,20.117012
1955-10-16,19.880789
1955-11-16,19.830233
1955-12-16,19.83856
1956-01-16,20.015585
1956-02-15,20.115515
1956-03-16,20.215714
1956-04-16,20.20709
1956-05-16,20.112427
1956-06-16,19.997177
1956-07-16,20.085241
1956-08-16,20.147638
1956-09-16,20.062271
1956-10-16,19.995607
1956-11-16,19.890306
1956-12-16,19.964924
1957-01-16,20.143293
1957-02-15,20.324114
1957-03-16,20.41238
1957-04-16,20.391415
1957-05-16,20.41125
1957-06-16,20.293816
1957-07-16,20.33404
1957-08-16,20.377537
1957-09-16,20.256224
1957-10-16,20.131382
1957-11-16,20.09149
1957-12-16,20.123787
1958-01-16,20.317581
1958-02-15,20.462292
1958-03-16,20.48464
1958-04-16,20.442652
1958-05-16,20.367517
1958-06-16,20.290209
1958-07-16,20.295362
1958-08-16,20.366032
1958-09-16,20.29063
1958-10-16,20.123837
1958-11-16,20.041838
1958-12-16,20.166311
1959-01-16,20.23589
1959-02-15,20.429903
1959-03-16,20.446585
1959-04-16,20.447424
1959-05-16,20.38024
1959-06-16,20.259037
1959-07-16,20.278679
1959-08-16,20.30142
1959-09-16,20.280983
1959-10-16,20.137012
1959-11-16,19.99801
1959-12-16,20.045504
1960-01-16,20.15343
1960-02-15,20.29307
1960-03-16,20.403679
1960-04-16,20.378172
1960-05-16,20.338747
1960-06-16,20.23223
1960-07-16,20.320919
1960-08-16,20.30062
1960-09-16,20.275764
1960-10-16,20.084572
1960-11-16,20.004425
1960-12-16,20.058056
1961-01-16,20.14445
1961-02-15,20.371677
1961-03-16,20.465029
1961-04-16,20.442701
1961-05-16,20.37829
1961-06-16,20.26803
1961-07-16,20.233534
1961-08-16,20.301514
1961-09-16,20.204445
1961-10-16,20.074688
1961-11-16,19.98711
1961-12-16,20.03182
1962-01-16,20.146563
1962-02-15,20.301037
1962-03-16,20.364857
1962-04-16,20.364166
1962-05-16,20.27126
1962-06-16,20.196499
1962-07-16,20.254848
1962-08-16,20.285704
1962-09-16,20.22997
1962-10-16,20.081413
1962-11-16,19.986973
1962-12-16,20.014624
1963-01-16,20.124554
1963-02-15,20.27337
1963-03-16,20.381294
1963-04-16,20.391184
1963-05-16,20.361732
1963-06-16,20.263554
1963-07-16,20.29261
1963-08-16,20.375906
1963-09-16,20.28075
1963-10-16,20.08549
1963-11-16,20.079487
1963-12-16,20.096066
1964-01-16,20.18477
1964-02-15,20.303343
1964-03-16,20.284096
1964-04-16,20.250273
1964-05-16,20.183968
1964-06-16,20.12657
1964-07-16,20.08932
1964-08-16,20.050463
1964-09-16,19.98017
1964-10-16,19.87492
1964-11-16,19.740198
1964-12-16,19.75018
1965-01-16,19.94125
1965-02-15,20.127647
1965-03-16,20.188776
1965-04-16,20.233675
1965-05-16,20.160517
1965-06-16,20.084055
1965-07-16,20.082632
1965-08-16,20.229116
1965-09-16,20.168406
1965-10-16,20.04287
1965-11-16,19.972528
1965-12-16,20.036943
1966-01-16,20.142776
1966-02-15,20.28338
1966-03-16,20.356943
1966-04-16,20.356638
1966-05-16,20.212711
1966-06-16,20.194836
1966-07-16,20.230484
1966-08-16,20.266066
1966-09-16,20.212166
1966-10-16,20.04824
1966-11-16,19.997692
1966-12-16,20.056349
